Codigo,Nat,Ud,Resumen,CanPres,Pres,ImpPres,Categoria,Subcategoria,Fecha
MSB05032,Material,lit,Aruko tan impermeabilizante,0.0,200.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05033,Material,gal,Impermeab.de ladrillo,0.0,2950.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05435,Material,lit,Dynalfroof (lata 5gl),0.0,1448.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05461,Material,kg,Cave plast imper.super suav,0.0,375.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05488,Material,uni,Aocem incoloro,0.0,83000.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05667,Material,Kg,Cave primer imprim.asfaltic 200,0.0,724.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05668,Material,Kg,Cave primer imprim.asfaltic 20,0.0,860.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05669,Material,Kg,Cave denso pint.asfalt 200,0.0,724.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05717,Material,Kg,Cave denso pint.asfalt 20 k,0.0,860.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05970,Material,lit,Cave ladrillo imper./muros,0.0,1748.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05971,Material,lit,Cave ladrillo imper./muros,0.0,1777.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05972,Material,lit,Cave ladrillo imper./muros,0.0,1910.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05973,Material,lit,Cave woodseal imper./madera 298,0.0,1080.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05976,Material,lit,Cave woodseal imper./madera 20,0.0,1220.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05977,Material,lit,Cave woodseal imper./madera 5,0.0,1867.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05978,Material,lit,Cave incoloro imper./muros 208,0.0,1527.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05979,Material,lit,Cave incoloro imper./muros 20,0.0,1655.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05980,Material,lit,Cave incoloro imper./muros 5,0.0,1980.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB05992,Material,kg,Cave polflex cu¥ete 100 kg.,0.0,2216.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06037,Material,kg,Cave polflex tineta  20 kg.,0.0,2325.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06254,Material,m2,Fieltro-artrecos 1040,0.0,115.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06262,Material,m2,Fieltro-artrecos 15 lbs,0.0,238.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06263,Material,m2,Fieltro-artrecos 1540,0.0,149.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06427,Material,m2,Dynaflex fieltro 10/16 4kg/,0.0,197.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06431,Material,m2,Dynaflex fielt.15/400 26kg/,0.0,343.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06476,Material,kg,Novadesilex,0.0,1457.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06478,Material,bal,Hidrofugante revor,0.0,23898.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06540,Material,rol,Fieltro 15 libras rol=40m2,0.0,22010.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06758,Material,lit,Cave clear-s hidr.tran l=20,0.0,1520.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06792,Material,kg,Conservado 5,0.0,2000.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06903,Material,lit,Cave los hidr.tran tb/208,0.0,1418.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06904,Material,lit,Cave los hidr.tran tn/ 20,0.0,1464.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06905,Material,gl,Plastipren 301,0.0,8316.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06906,Material,gl,Plastipren 300,0.0,11094.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06907,Material,kg,Hidrofugo impermeabilizante seal-3000,0.0,245.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06908,Material,lit,Hidrorrepelente fachadas/s sel-9500,0.0,1600.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06909,Material,kg,Hidrorrepelente fachada/a.   sel-2940,0.0,1600.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06910,Material,kg,Impermeabilizante elastomerico sel-3030,0.0,700.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06911,Material,kg,Impermeabilizante elastomerico sel-3030,0.0,950.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06912,Material,lit,Sellador concreto para piso sel-2400,0.0,1950.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06918,Material,uni,Igol ladrillo (caja 4x3),0.0,39600.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06919,Material,tin,Igol primer (tineta x17),0.0,17000.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06920,Material,uni,Igol primer (caja 4x3),0.0,15000.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06921,Material,tam,Igol primer (tambor x 180),0.0,109800.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06922,Material,tam,Igol denso (tambor x 180),0.0,102600.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06923,Material,tin,Igol incoloro (tineta x 15),0.0,22500.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06924,Material,uni,Igol incoloro (caja 4x3),0.0,18960.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06925,Material,tin,Conservado 5 (tineta x 15),0.0,40500.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06926,Material,gal,Conservado 5 (galon x 3),0.0,8400.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06927,Material,uni,Sealoflex elastic (tarrox3),0.0,12600.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06928,Material,uni,Sika top 107seal gris (juego x 5 ) 7.5 k,0.0,7500.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06929,Material,uni,Sika top 107 seal blanco (juego x5) 7.5,0.0,9000.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06930,Material,uni,Sika top 107 seal blanco (juego x 25) 25,0.0,21250.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06931,Material,uni,Sika top 107 seal gris (juego x 37.5,0.0,23750.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06932,Material,tin,Igol denso (tineta x 17),0.0,15300.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06933,Material,caj,Igol denso (caja 4x3),0.0,15000.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06934,Material,uni,Sika top armatec110 epo cem. (juegox26.5,0.0,43000.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06935,Material,uni,Sealoflex elastic   (tinetax20),0.0,75500.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB06936,Material,roll,SikaPlant WP 1120,0.0,198575.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MTA00088,Material,hor,Miniexcavadora kubota,0.0,7000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA00301,Material,hor,Bulldozer cat d8l,0.0,43000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA00859,Material,hor,Excavadora oruga 130,0.0,14000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01244,Material,hor,Retroexcavadora fergus. m86,0.0,7600.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01351,Material,dia,Miniretroex.carmix k425 c/o,0.0,60000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01370,Material,dia,Miniretroex.carmix k414 c/o,0.0,60000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01595,Material,dia,Miniretroex.carmix k413 c/o,0.0,60000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01617,Material,hor,Retroexcavadora ford 555-c,0.0,8500.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01618,Material,hor,Retroexcavadora ford 555-b,0.0,8000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01694,Material,dia,Minicarg.thomas t-83 c/op.,0.0,50000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01712,Material,dia,Minicarg.thomas t-135 c/op.,0.0,60000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01740,Material,dia,Minicarg.thomas t-173 c/op.,0.0,60000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01746,Material,dia,Minicarg.thomas t-233 c/op.,0.0,64000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01756,Material,dia,Miniretr.powerfas 125wtd c/,0.0,48000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01800,Material,hor,Excav.hidraulica oruga 170,0.0,16000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01803,Material,hor,Retroexcavadora fergu. mf96,0.0,9000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01813,Material,hor,Miniexcavadora bobcat,0.0,7000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01816,Material,hor,Miniexcav.c/martillo hidra,0.0,11000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01829,Material,hor,Bobcat mod 974,0.0,5800.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA01835,Material,hor,Minicarg. 700 kgs,0.0,6500.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA02062,Material,dia,Miniretr.powerfab 180x c/o,0.0,60000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA02072,Material,dia,Miniretr.powerfab 1250x c/o,0.0,60000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA02107,Material,dia,Miniretr.powerfab 1700x c/o,0.0,60000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA02230,Material,hor,Cargador cartepillar 950-e,0.0,18812.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA02236,Material,hor,Retroexcavadora caterp. 320,0.0,19090.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA02242,Material,mes,Rodillo doble tambor rs166a,0.0,1631473.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA03581,Material,hor,Excav.hidraulica oruga 220,0.0,17000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA03582,Material,hor,Martillo hidraulico dem s/r,0.0,15000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA03872,Material,hor,Motoniveladora 140 g.,0.0,17800.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA03878,Material,hor,Bulldozer cat d8-k,0.0,30780.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA03879,Material,hor,Bulldozer cat d8-n,0.0,38790.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA03897,Material,hor,Motoniveladora 135h,0.0,19290.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA03917,Material,hor,Retroexcavadora cat. 416,0.0,10390.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA04169,Material,hor,Motoniveladora 160hp,0.0,14000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA04171,Material,hor,Retroexcavadora,0.0,8000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05434,Material,hor,Motoniveladora 160h,0.0,22260.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05439,Material,hor,Retroexcavadora jcb 4x4,0.0,9500.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05538,Material,hor,Ret.excavadora jcb  4x4x4,0.0,10332.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05542,Material,hor,Mini cargador case 1845c,0.0,5166.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05543,Material,hor,Martillo demoled.ramner  21,0.0,10332.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05544,Material,hor,Martillo demoled.ramner  26,0.0,16144.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05546,Material,hor,Gravilladora etnyre(150-h/m,0.0,10375.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05606,Material,hor,"Cargador frontal 1,5mt3",0.0,11500.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05769,Material,hor,Motonivelado. fiatall 105a,0.0,16000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA05875,Material,hor,Tractor - nivelador,0.0,14200.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06036,Material,hor,Bulldozer cat d8r,0.0,50000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06240,Material,hor,Retroexcavadora cat 416,0.0,17000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06318,Material,dia,Cargador bobcat 773 tg 60 hp,0.0,64487.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06319,Material,dia,Brazo excavador bobcat 709,0.0,34337.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06320,Material,dia,Martillo hidr.p/bobcat 853,0.0,35000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06321,Material,dia,Miniexcavadora bobcat 331,0.0,73700.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06463,Material,hor,Motoniveladora 180 hp,0.0,16000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06543,Material,hor,Retroexcavadora fergus.mf96,0.0,9500.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06544,Material,hor,Retroexcavadora case 580 h,0.0,9500.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06550,Material,hor,Cargador 950f,0.0,20780.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06888,Material,hor,Bulldozer cat d-8-k,0.0,36000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06889,Material,hor,Bulldozer cat d-6d,0.0,24000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06890,Material,hor,Bulldozer d5,0.0,19000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06891,Material,hor,Bulldozer d 4 e,0.0,18000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06892,Material,hor,Cargador cat 966-f,0.0,26000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06893,Material,hor,Cargador cat 950-e,0.0,22000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06894,Material,hor,Cargador cat 936,0.0,18000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06895,Material,hor,Motoniveladora cat 146,0.0,21000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06896,Material,hor,Motoniveladora cat 140-g,0.0,19000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06897,Material,hor,Retroexcavadora cat 320-l,0.0,24000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06899,Material,hor,Retroexcavadora cat 416,0.0,13000.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTA06950,Material,uni,Cargador bobcat 653,0.0,9325200.0,0.0,Maquinarias,Movimiento de tierra (arriendo,30/04/2025
MTB00494,Material,uni,Placa compac 40x40 benc.,0.0,523832.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB00508,Material,uni,Placa compac 40x40 monofas.,0.0,456307.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB00509,Material,uni,Placa compac 40x40 trifasi.,0.0,456720.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB02467,Material,uni,Placa compac mbw 53x46 benc,0.0,950000.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB02475,Material,uni,Placa compac mbw 56x53 benc,0.0,980000.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB02957,Material,uni,Vibropison 64 kgs,0.0,2100000.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB03142,Material,hor,Rodillo compactador,0.0,14500.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB03517,Material,uni,Placa compac 50x50 electr.,0.0,400025.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB03518,Material,uni,Placa compac 50 benc.,0.0,559600.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB03828,Material,uni,Placa compac 60x70 benc.,0.0,1632700.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTB03829,Material,uni,Placa compac 60x70 trifasi.,0.0,934200.0,0.0,Maquinarias,Equip. compactacion (venta),30/04/2025
MTC00163,Material,uni,Paleta vibradora,0.0,186020.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00534,Material,uni,Unidad motriz monofasica,0.0,150068.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00535,Material,uni,Unidad motriz bencinera 5hp.,0.0,287000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00551,Material,uni,Unidad motriz trifasica,0.0,150068.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00853,Material,uni,Vibrad 25mm d-25 largo 6mt,0.0,158000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00854,Material,uni,Vibrad 35mm d-35 largo 6mt,0.0,169000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00855,Material,uni,Vibrad 45mm d-45 largo 6mt,0.0,196000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00858,Material,uni,Vibrad 65mm d-65 largo 6mt,0.0,241000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00860,Material,uni,Un.motriz d-220 monof.2hp,0.0,141900.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00862,Material,uni,Un.motriz d-380 trif 2 hp,0.0,130850.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC00863,Material,uni,"Un.motriz d-500 ben.5,5hp",0.0,246500.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC03519,Material,uni,Sonda p. 35,0.0,141270.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC03520,Material,uni,Sonda p. 46,0.0,189815.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC03522,Material,uni,Cercha vibrad. 3.5mt trif,0.0,278100.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC05614,Material,uni,Un.motriz elect.2hp monofas,0.0,154000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC05615,Material,uni,Un.motriz elect.2hp trifas,0.0,138700.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC05616,Material,uni,Un.motriz bencina 5hp,0.0,216000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC05617,Material,uni,Vibrad 35mm mod.p.35 c/5mt,0.0,120000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC05618,Material,uni,Vibrad 48mm mod.p-48 c/6mt,0.0,155000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC05619,Material,uni,Vibrad 60mm mod.p-60 c/6mt,0.0,160000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC05974,Material,uni,"Un.motriz d-220 mnf 1,5 hp",0.0,122500.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC06118,Material,uni,Vibrador inmersion 50mm,0.0,131111.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC06160,Material,uni,Vibrador inmersion 45mm,0.0,127778.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC06161,Material,uni,Vibrador inmersion 35mm,0.0,122222.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC06173,Material,uni,Unid. motriz 130 monof. 2.0 hp,0.0,148500.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTC06902,Material,uni,"Un.motriz d-380 trif 1,5 hp",0.0,115000.0,0.0,Maquinarias,Vibradores (venta),30/04/2025
MTD00062,Maquinaria,m3,Subcont estrac.escom.c/carg,0.0,4700.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD00815,Maquinaria,dia,Dumpers 1300kg c/operador,0.0,52000.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD00849,Maquinaria,dia,Dumpers 1500kg c/operador,0.0,52000.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD00866,Maquinaria,dia,Dumpers 3500kg c/operador,0.0,60000.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD01346,Maquinaria,dia,Dumper 2000 kg c/operador,0.0,42440.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD01755,Maquinaria,mes,Carro arrastre concret.700l,0.0,93500.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD01761,Maquinaria,mes,Carro arrastre plana aro 14,0.0,68200.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD02113,Maquinaria,dia,Camion c/tolva 6m3,0.0,76408.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD05255,Maquinaria,m3,Camion tolva 7m3,0.0,500.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD05256,Maquinaria,hor,Camion tolva 7m3,0.0,18000.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD06901,Maquinaria,hor,Camion tolva 12m3,0.0,12000.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTD06902,Maquinaria,dia,Dumper 1000 kg c/oper.,0.0,48000.0,0.0,Maquinarias,Transporte de material (arrien,30/04/2025
MTE00431,Material,uni,"Bomba 2"" bencinera robin",0.0,275000.0,0.0,Maquinarias,Bombas (ventas),30/04/2025
MTE01768,Material,uni,Hidroneu.hidropac e8-m,0.0,235000.0,0.0,Maquinarias,Bombas (ventas),30/04/2025
MTE01769,Material,uni,Hidroneu.hidropac te2-200,0.0,828000.0,0.0,Maquinarias,Bombas (ventas),30/04/2025
MTE01770,Material,uni,Hidroneu.hidropac te2-400,0.0,1355000.0,0.0,Maquinarias,Bombas (ventas),30/04/2025
MTE01771,Material,uni,Hidroneu.hidropac tm7-2-400,0.0,1685000.0,0.0,Maquinarias,Bombas (ventas),30/04/2025
MTE01772,Material,uni,Hidroneu.hidrop. tm10-2-400,0.0,2250000.0,0.0,Maquinarias,Bombas (ventas),30/04/2025
MTE01811,Material,uni,"Motob.autoceban 2""x2"" benc. 5hp",0.0,455682.0,0.0,Maquinarias,Bombas (ventas),30/04/2025
MTE05499,Material,uni,Hidroneu.hidropac f-13 m,0.0,385000.0,0.0,Maquinarias,Bombas (ventas),30/04/2025
